Date,Open,High,Low,Close,Adj Close,Volume
2014-07-31,6227.399902,6243.549805,6189.549805,6194.450195,6194.441895,9630000
2014-08-01,6146.549805,6201.100098,6106.450195,6111.700195,6111.692383,8508000
2014-08-04,6138.200195,6183.600098,6136.600098,6175.700195,6175.691895,6214100
2014-08-05,6192.299805,6229.549805,6150.250000,6226.450195,6226.441895,7415900
2014-08-06,6210.399902,6231.799805,6165.399902,6173.700195,6173.691895,6733500
2014-08-07,6160.299805,6195.700195,6141.850098,6153.500000,6153.491699,6036100
2014-08-08,6104.049805,6104.049805,6051.350098,6072.649902,6072.642090,6196800
2014-08-11,6113.950195,6125.850098,6100.200195,6117.649902,6117.642090,5061100
2014-08-12,6158.600098,6190.450195,6139.850098,6186.149902,6186.141602,5246200
2014-08-13,6177.700195,6205.250000,6130.850098,6167.200195,6167.191895,8557200
2014-08-14,6178.250000,6218.000000,6168.549805,6215.649902,6215.641602,7762200
2014-08-18,6208.899902,6298.350098,6208.899902,6294.100098,6294.091797,6344200
2014-08-19,6316.200195,6335.049805,6309.100098,6328.799805,6328.791504,7068300
2014-08-20,6342.200195,6342.200195,6312.850098,6321.649902,6321.641602,6451100
2014-08-21,6324.899902,6366.350098,6313.149902,6339.350098,6339.341797,6399900
2014-08-22,6351.850098,6367.799805,6342.200195,6352.350098,6352.341797,6002800
2014-08-25,6366.000000,6391.299805,6327.100098,6332.450195,6332.441895,6264900
2014-08-26,6311.250000,6340.600098,6289.899902,6328.450195,6328.441895,6794600
2014-08-27,6352.100098,6365.500000,6339.250000,6355.149902,6355.141602,6031400
2014-08-28,6363.750000,6378.950195,6349.649902,6360.750000,6360.741699,8262100
2014-09-01,6388.100098,6441.549805,6388.100098,6438.450195,6438.441895,6740100
2014-09-02,6447.799805,6499.799805,6447.799805,6484.350098,6484.341797,7209200
2014-09-03,6506.500000,6536.549805,6500.500000,6517.700195,6517.691406,7911800
2014-09-04,6515.600098,6515.600098,6465.549805,6501.950195,6501.941895,9171200
2014-09-05,6506.600098,6528.399902,6476.149902,6502.299805,6502.291504,9353800
2014-09-08,6537.600098,6580.799805,6537.049805,6578.000000,6577.991211,7368500
2014-09-09,6574.649902,6584.950195,6553.649902,6577.049805,6577.041016,7109000
2014-09-10,6562.450195,6563.149902,6531.850098,6540.250000,6540.241211,7777100
2014-09-11,6558.399902,6572.450195,6527.950195,6554.750000,6554.741211,8095400
2014-09-12,6559.799805,6579.299805,6548.450195,6572.700195,6572.691406,7561100
2014-09-15,6547.250000,6556.450195,6518.049805,6540.100098,6540.091309,7726700
2014-09-16,6538.600098,6550.250000,6404.200195,6411.250000,6411.241699,9436300
2014-09-17,6445.250000,6457.700195,6401.549805,6442.500000,6442.491699,7065000
2014-09-18,6426.799805,6563.950195,6423.750000,6560.000000,6559.991211,8127200
2014-09-19,6574.450195,6603.500000,6551.149902,6561.649902,6561.641113,9584100
2014-09-22,6532.549805,6586.799805,6521.000000,6576.600098,6576.591309,6399300
2014-09-23,6577.700195,6591.500000,6459.049805,6464.799805,6464.791504,7380000
2014-09-24,6463.299805,6481.299805,6393.799805,6437.250000,6437.241699,8236500
2014-09-25,6438.700195,6448.899902,6319.149902,6343.149902,6343.141602,11549400
2014-09-26,6319.850098,6405.299805,6286.500000,6396.549805,6396.541504,8435300
2014-09-29,6403.950195,6435.049805,6383.000000,6408.299805,6408.291504,6021900
2014-09-30,6399.049805,6469.500000,6384.799805,6415.700195,6415.691895,7463800
2014-10-01,6413.200195,6431.200195,6393.799805,6398.049805,6398.041504,7707900
2014-10-07,6369.350098,6404.149902,6318.750000,6324.850098,6324.841797,6691800
2014-10-08,6308.700195,6341.799805,6296.000000,6316.649902,6316.641602,6112100
2014-10-09,6348.649902,6424.500000,6348.649902,6416.399902,6416.391602,6667300
2014-10-10,6377.950195,6386.799805,6323.350098,6330.350098,6330.341797,6482700
2014-10-13,6307.700195,6362.299805,6284.549805,6352.399902,6352.391602,5842200
2014-10-14,6380.200195,6384.549805,6319.350098,6339.899902,6339.891602,7166900
2014-10-15,null,null,null,null,null,null
2014-10-16,6317.200195,6359.450195,6208.549805,6225.299805,6225.291504,7279200
2014-10-17,6221.899902,6283.500000,6204.000000,6255.149902,6255.141602,6647400
2014-10-20,6346.950195,6356.500000,6317.549805,6334.799805,6334.791504,6256200
2014-10-21,6355.500000,6384.700195,6340.500000,6378.149902,6378.141602,6055600
2014-10-22,6431.399902,6441.700195,6418.549805,6436.549805,6436.541504,5581600
2014-10-27,6498.750000,6498.750000,6434.950195,6438.899902,6438.891602,5458800
2014-10-28,6444.000000,6469.299805,6439.649902,6465.149902,6465.141602,5058900
2014-10-29,6500.649902,6518.049805,6487.399902,6513.750000,6513.741699,5900000
2014-10-30,6510.350098,6575.649902,6510.350098,6570.299805,6570.291016,8316100
2014-10-31,6598.049805,6689.549805,6598.049805,6685.750000,6685.741211,8701000
2014-11-03,6705.250000,6709.149902,6676.799805,6704.299805,6704.291016,8727800
2014-11-05,6726.600098,6742.950195,6707.549805,6713.750000,6713.741211,9295200
2014-11-07,6717.450195,6734.100098,6680.100098,6720.950195,6720.941406,7990000
2014-11-10,6728.200195,6757.399902,6701.200195,6727.750000,6727.741211,6892500
2014-11-11,6739.149902,6761.200195,6714.899902,6753.100098,6753.091309,7949700
2014-11-12,6767.799805,6801.950195,6767.799805,6777.600098,6777.591309,7241200
2014-11-13,6797.549805,6798.549805,6725.850098,6753.549805,6753.541016,7834500
2014-11-14,6758.950195,6792.450195,6749.799805,6785.750000,6785.741211,7427500
2014-11-17,6781.549805,6829.299805,6766.799805,6825.750000,6825.741211,7288900
2014-11-18,6835.799805,6859.350098,6822.700195,6837.350098,6837.341309,7903800
2014-11-19,6850.850098,6860.700195,6777.750000,6797.700195,6797.691406,7274800
2014-11-20,6815.149902,6817.549805,6767.600098,6806.299805,6806.291016,6291200
2014-11-21,6813.049805,6864.450195,6808.850098,6847.299805,6847.291016,6445400
2014-11-24,6863.600098,6890.299805,6858.100098,6880.799805,6880.791016,5927600
2014-11-25,6882.850098,6882.850098,6776.299805,6810.450195,6810.441406,10830100
2014-11-26,6799.399902,6843.200195,6792.750000,6825.450195,6825.441406,6396500
2014-11-27,6825.950195,6852.000000,6819.850098,6845.299805,6845.291016,8547100
2014-11-28,6864.149902,6944.049805,6864.149902,6918.049805,6918.040527,7736200
2014-12-01,6931.500000,6943.500000,6894.049805,6898.049805,6898.040527,6400500
2014-12-02,6882.750000,6909.450195,6863.250000,6895.700195,6895.690918,6674900
2014-12-03,6903.250000,6942.950195,6901.750000,6935.549805,6935.540527,7872600
2014-12-04,6968.000000,6995.700195,6928.149902,6960.750000,6960.740723,7880300
2014-12-05,6975.750000,6984.100098,6927.350098,6937.549805,6937.540527,7648800
2014-12-08,6941.899902,6948.799805,6852.850098,6857.149902,6857.141113,6883000
2014-12-09,6855.200195,6864.700195,6761.000000,6767.600098,6767.591309,6454000
2014-12-10,6751.600098,6809.850098,6751.600098,6796.250000,6796.241211,6036400
2014-12-11,6784.399902,6793.000000,6725.899902,6744.950195,6744.941406,6587500
2014-12-12,6756.100098,6774.700195,6675.600098,6680.549805,6680.541016,6703200
2014-12-15,6632.399902,6687.799805,6632.399902,6667.549805,6667.541016,5719100
2014-12-16,6630.250000,6643.750000,6513.100098,6525.200195,6525.191406,8380700
2014-12-17,6501.799805,6535.700195,6410.350098,6492.899902,6492.891602,8534000
2014-12-18,6579.100098,6633.450195,6561.799805,6625.600098,6625.591309,6694300
2014-12-19,6684.149902,6709.000000,6661.000000,6670.149902,6670.141113,7489400
2014-12-22,6690.850098,6748.399902,6676.399902,6744.149902,6744.141113,5245700
2014-12-23,6748.350098,6778.799805,6692.549805,6703.000000,6702.991211,5563400
2014-12-24,6706.950195,6718.450195,6641.450195,6650.600098,6650.591309,9186700
2014-12-26,6672.149902,6696.799805,6635.250000,6674.799805,6674.791016,4472200
2014-12-29,6688.750000,6741.450195,6688.750000,6718.600098,6718.591309,4896800
2014-12-30,6730.649902,6739.200195,6708.649902,6733.750000,6733.741211,5123400
2014-12-31,6730.500000,6779.299805,6730.500000,6773.649902,6773.641113,5321900
2015-01-01,6767.600098,6794.250000,6755.000000,6786.100098,6786.091309,4409100
2015-01-02,6792.399902,6883.049805,6792.399902,6866.450195,6866.441406,6177400
2015-01-05,6877.350098,6913.250000,6848.250000,6857.450195,6857.441406,6143300
2015-01-06,6817.649902,6817.649902,6646.399902,6656.799805,6656.791016,7169100
2015-01-07,6653.649902,6680.500000,6605.399902,6644.950195,6644.941406,7233000
2015-01-08,6715.350098,6758.250000,6708.000000,6755.450195,6755.441406,6548900
2015-01-09,6798.450195,6811.299805,6727.350098,6783.000000,6782.991211,6561500
2015-01-12,6790.600098,6819.100098,6763.200195,6815.049805,6815.041016,5650600
2015-01-13,6835.250000,6846.700195,6777.700195,6801.399902,6801.391113,6331000
2015-01-14,6810.200195,6828.899902,6759.549805,6787.149902,6787.141113,6173400
2015-01-15,6897.149902,6962.149902,6870.950195,6937.500000,6937.490723,9081800
2015-01-16,6945.100098,6970.950195,6913.350098,6961.450195,6961.440918,7934000
2015-01-19,6988.299805,7013.299805,6984.450195,6992.149902,6992.140625,7531300
2015-01-20,7013.149902,7088.549805,7013.149902,7080.649902,7080.640625,7155300
2015-01-21,7100.500000,7117.000000,7071.899902,7099.600098,7099.590820,7401500
2015-01-22,7111.649902,7136.100098,7092.950195,7121.850098,7121.840820,8283700
2015-01-23,7176.000000,7191.899902,7137.450195,7170.250000,7170.240723,8537100
2015-01-27,7197.750000,7236.799805,7169.799805,7229.049805,7229.040527,7533900
2015-01-28,7224.750000,7290.450195,7210.649902,7241.549805,7241.540527,8362700
2015-01-29,7234.399902,7264.549805,7203.250000,7257.250000,7257.240723,9683700
2015-01-30,7293.250000,7293.250000,7140.149902,7166.700195,7166.690918,11510300
2015-02-02,7164.600098,7196.600098,7142.000000,7172.899902,7172.890625,8626700
2015-02-03,7196.750000,7203.750000,7124.200195,7137.450195,7137.440918,8735100
2015-02-04,7164.799805,7164.799805,7095.299805,7108.750000,7108.740723,9251200
2015-02-05,7116.799805,7176.700195,7056.399902,7076.649902,7076.640625,8018500
2015-02-06,7070.049805,7087.200195,7019.700195,7029.450195,7029.440918,7899700
2015-02-09,6973.350098,6978.649902,6915.450195,6922.350098,6922.340820,7091200
2015-02-10,6889.250000,7022.950195,6888.049805,6959.899902,6959.890625,8353200
2015-02-11,6990.450195,7040.450195,6990.350098,7031.799805,7031.790527,7430400
2015-02-12,7071.149902,7117.200195,7032.200195,7108.200195,7108.190918,8811900
2015-02-13,7134.100098,7186.299805,7129.799805,7176.200195,7176.190918,8534500
2015-02-16,7200.600098,7227.049805,7162.000000,7175.000000,7174.990723,9275200
2015-02-18,7182.200195,7242.450195,7182.200195,7228.549805,7228.540527,10676600
2015-02-19,7245.549805,7258.950195,7168.000000,7242.850098,7242.840820,9192900
2015-02-20,7250.750000,7250.750000,7194.899902,7209.399902,7209.390625,8752600
2015-02-23,7233.350098,7237.149902,7134.500000,7147.549805,7147.540527,7086600
2015-02-24,7162.549805,7171.450195,7123.200195,7146.600098,7146.590820,7424400
2015-02-25,7177.450195,7204.750000,7134.250000,7144.200195,7144.190918,6718500
2015-02-26,7154.750000,7154.750000,7066.049805,7077.500000,7077.490723,8402100
2015-02-27,7111.100098,7217.049805,7111.100098,7210.299805,7210.290527,11155200
2015-02-28,null,null,null,null,null,null
2015-03-02,7281.850098,7308.000000,7234.950195,7299.649902,7299.640137,9573800
2015-03-03,7309.500000,7352.600098,7288.049805,7345.549805,7345.540039,8525200
2015-03-04,7426.799805,7428.100098,7260.600098,7279.799805,7279.790039,10964100
2015-03-05,7287.799805,7314.799805,7238.500000,7303.350098,7303.340332,8043700
2015-03-09,7267.149902,7267.149902,7162.299805,7171.500000,7171.490723,7493000
2015-03-10,7184.399902,7199.000000,7116.750000,7141.700195,7141.690918,6779600
2015-03-11,7156.149902,7166.200195,7115.799805,7126.600098,7126.590820,7483600
2015-03-12,7158.850098,7209.799805,7158.850098,7202.600098,7202.590820,8047600
2015-03-13,7253.750000,7253.750000,7089.200195,7099.899902,7099.890625,8042700
2015-03-16,7111.049805,7111.299805,7064.549805,7078.950195,7078.940918,6214200
2015-03-17,7122.100098,7166.399902,7087.250000,7154.049805,7154.040527,6891900
2015-03-18,7172.649902,7175.100098,7120.649902,7137.049805,7137.040527,7576300
2015-03-19,7189.549805,7217.700195,7086.250000,7096.750000,7096.740723,7148400
2015-03-20,7096.200195,7096.200195,7016.049805,7028.200195,7028.190918,8459200
2015-03-23,7045.799805,7053.100098,6990.149902,6997.600098,6997.590820,6166900
2015-03-24,6991.700195,7040.149902,6980.299805,6984.750000,6984.740723,6053900
2015-03-25,7005.250000,7006.299805,6963.700195,6972.450195,6972.440918,6087400
2015-03-26,6934.200195,6945.649902,6836.149902,6846.250000,6846.241211,8532100
2015-03-27,6889.100098,6894.750000,6778.450195,6846.600098,6846.591309,7254100
2015-03-30,6889.350098,6976.750000,6889.200195,6969.950195,6969.940918,5845800
2015-03-31,7001.700195,7020.799805,6952.350098,6978.149902,6978.140625,7307600
2015-04-01,6975.799805,7068.850098,6964.649902,7060.200195,7060.190918,6154000
2015-04-06,7087.049805,7131.549805,7059.649902,7126.750000,7126.740723,7069400
2015-04-07,7148.850098,7158.100098,7083.649902,7144.399902,7144.390625,7985300
2015-04-08,7176.700195,7205.750000,7168.399902,7193.600098,7193.590820,8562100
2015-04-09,7229.899902,7237.350098,7171.100098,7234.000000,7233.990723,7634100
2015-04-10,7236.000000,7251.450195,7217.450195,7246.049805,7246.040527,7287500
2015-04-13,7266.149902,7292.000000,7245.600098,7286.200195,7286.190430,6252500
2015-04-15,7299.549805,7299.549805,7205.450195,7224.200195,7224.190918,7610100
2015-04-16,7233.850098,7233.850098,7134.500000,7183.350098,7183.340820,6470300
2015-04-17,7180.399902,7180.399902,7087.100098,7093.850098,7093.840820,5534700
2015-04-20,7104.649902,7104.649902,6933.000000,6958.000000,6957.990723,5756900
2015-04-21,6943.500000,6977.100098,6890.100098,6908.000000,6907.990723,8332700
2015-04-22,6928.299805,6948.500000,6836.649902,6938.000000,6937.990723,6349800
2015-04-23,6978.350098,7002.549805,6899.500000,6922.399902,6922.390625,5479500
2015-04-24,6931.549805,6931.549805,6804.200195,6826.549805,6826.541016,6075600
2015-04-27,6846.700195,6846.700195,6715.899902,6723.899902,6723.891113,6531900
2015-04-28,6720.649902,6808.000000,6698.450195,6794.649902,6794.641113,6672000
2015-04-29,6793.700195,6823.100098,6757.899902,6781.700195,6781.691406,5977500
2015-04-30,6771.049805,6771.049805,6714.950195,6749.649902,6749.641113,8733500
2015-05-04,6790.799805,6883.200195,6788.549805,6873.399902,6873.391113,5730700
2015-05-05,6880.649902,6900.450195,6847.399902,6878.500000,6878.491211,5936000
2015-05-06,6869.950195,6871.899902,6671.350098,6680.899902,6680.891113,7516000
2015-05-07,6667.500000,6688.750000,6572.700195,6616.850098,6616.841309,6936200
2015-05-08,6676.149902,6752.649902,6676.149902,6728.899902,6728.891113,5867200
2015-05-11,6771.350098,6843.299805,6765.049805,6839.000000,6838.991211,5771500
2015-05-12,6842.600098,6842.600098,6683.149902,6689.399902,6689.391113,6139400
2015-05-13,6733.299805,6793.200195,6677.950195,6780.399902,6780.391113,6996000
2015-05-14,6778.500000,6804.149902,6720.000000,6796.750000,6796.741211,6160600
2015-05-15,6813.100098,6842.149902,6798.750000,6827.049805,6827.041016,6320000
2015-05-18,6845.850098,6916.100098,6839.299805,6910.850098,6910.840820,6265800
2015-05-19,6901.700195,6955.049805,6886.899902,6909.700195,6909.690918,6509500
2015-05-20,6933.799805,6966.250000,6933.600098,6944.399902,6944.390625,5362500
2015-05-21,6956.200195,6958.149902,6909.750000,6938.750000,6938.740723,5210500
2015-05-22,6951.350098,6988.299805,6941.399902,6964.450195,6964.440918,6060700
2015-05-25,6953.250000,6956.799805,6907.100098,6911.149902,6911.140625,5300200
2015-05-26,6919.500000,6921.299805,6876.200195,6890.600098,6890.590820,5125600
2015-05-27,6858.549805,6890.549805,6842.799805,6885.100098,6885.091309,5482400
2015-05-28,6895.350098,6904.899902,6828.100098,6867.750000,6867.741211,7466200
2015-05-29,6878.500000,6963.950195,6864.850098,6959.850098,6959.840820,10415600
2015-06-01,6947.700195,6980.649902,6947.700195,6957.450195,6957.440918,5141500
2015-06-02,6966.500000,6966.500000,6793.000000,6799.450195,6799.441406,6048000
2015-06-03,6798.399902,6798.399902,6645.850098,6703.450195,6703.441406,14927200
2015-06-04,6719.549805,6720.899902,6646.299805,6704.750000,6704.741211,8621300
2015-06-05,6693.250000,6754.399902,6683.200195,6700.700195,6700.691406,6374400
2015-06-08,6710.250000,6710.250000,6622.350098,6631.299805,6631.291016,5414400
2015-06-09,6617.799805,6640.700195,6597.350098,6612.899902,6612.891113,5690100
2015-06-10,6617.750000,6710.700195,6617.750000,6691.250000,6691.241211,5892900
2015-06-11,6721.850098,6724.350098,6564.450195,6568.500000,6568.491211,6593300
2015-06-12,6562.049805,6584.299805,6543.549805,6577.399902,6577.391113,5682500
2015-06-15,6584.700195,6634.200195,6558.600098,6600.649902,6600.641113,5214200
2015-06-16,6598.250000,6636.299805,6555.149902,6627.000000,6626.991211,5043400
2015-06-17,6657.549805,6711.950195,6639.149902,6680.799805,6680.791016,5806400
2015-06-18,6698.649902,6753.899902,6697.700195,6746.850098,6746.841309,5660800
2015-06-19,6770.350098,6803.799805,6768.100098,6785.100098,6785.091309,5699000
2015-06-22,6813.350098,6896.950195,6813.350098,6889.700195,6889.690918,7116100
2015-06-23,6909.299805,6930.149902,6877.500000,6912.450195,6912.440918,6254300
2015-06-24,6926.899902,6938.250000,6871.649902,6887.799805,6887.791016,6415600
2015-06-25,6871.350098,6930.899902,6870.350098,6917.549805,6917.540527,8722700
2015-06-26,6913.250000,6924.149902,6873.100098,6908.850098,6908.840820,7474000
2015-06-29,6792.899902,6848.950195,6752.750000,6843.950195,6843.941406,6193200
2015-06-30,6844.200195,6900.049805,6843.350098,6897.200195,6897.190918,6479300
2015-07-01,6908.600098,6987.700195,6908.600098,6972.299805,6972.290527,6327300
2015-07-02,6992.549805,7010.200195,6974.350098,6983.350098,6983.340820,6168200
2015-07-03,6984.649902,7028.149902,6984.600098,7003.950195,7003.940918,5230900
2015-07-06,6922.899902,7048.350098,6922.899902,7043.399902,7043.390625,6123800
2015-07-07,7052.649902,7081.950195,7025.200195,7051.049805,7051.040527,6895000
2015-07-08,6993.649902,7020.000000,6919.600098,6939.700195,6939.690918,7957500
2015-07-09,6947.700195,6973.500000,6910.200195,6915.350098,6915.340820,6201600
2015-07-10,6948.899902,6958.299805,6906.600098,6935.549805,6935.540527,5940600
2015-07-13,6964.149902,7021.850098,6940.250000,7016.549805,7016.540527,5214100
2015-07-14,7030.649902,7042.399902,7002.000000,7020.250000,7020.240723,6219300
2015-07-15,7030.850098,7075.250000,7030.850098,7065.649902,7065.640625,5886100
2015-07-16,7086.000000,7142.200195,7086.000000,7136.799805,7136.790527,5542300
2015-07-17,7154.250000,7166.950195,7132.600098,7148.049805,7148.040527,5760000
2015-07-20,7161.500000,7161.500000,7121.149902,7148.500000,7148.490723,5521300
2015-07-21,7151.649902,7167.250000,7060.549805,7070.299805,7070.290527,6839200
2015-07-22,7058.600098,7154.350098,7051.250000,7149.450195,7149.440918,5866500
2015-07-23,7164.399902,7172.700195,7120.000000,7129.350098,7129.340820,5999200
2015-07-24,7131.000000,7131.899902,7068.600098,7074.950195,7074.940918,5856300
2015-07-27,7055.700195,7055.700195,6950.799805,6955.350098,6955.340820,5792500
2015-07-28,6968.149902,6983.700195,6930.000000,6935.649902,6935.640625,6612600
2015-07-29,6960.149902,6977.549805,6944.450195,6974.149902,6974.140625,6388100
2015-07-30,7008.750000,7046.149902,7006.549805,7019.600098,7019.590820,9767100
2015-07-31,7045.700195,7117.200195,7045.700195,7106.200195,7106.190918,8130300
2015-08-03,7099.750000,7146.899902,7099.750000,7129.000000,7128.990723,8896300
2015-08-04,7150.200195,7154.049805,7074.750000,7136.299805,7136.290527,8361100
2015-08-05,7166.750000,7207.950195,7166.750000,7186.250000,7186.240723,9644100
2015-08-06,7203.299805,7214.299805,7174.350098,7202.000000,7201.990723,8441200
2015-08-07,7200.200195,7213.000000,7175.000000,7183.850098,7183.840820,7242600
2015-08-10,7197.299805,7233.750000,7138.350098,7157.549805,7157.540527,6931300
2015-08-11,7179.200195,7179.200195,7079.149902,7101.100098,7101.090820,6848600
2015-08-12,7086.750000,7086.750000,6979.600098,6986.450195,6986.440918,7657800
2015-08-13,7017.850098,7059.149902,6964.850098,6976.600098,6976.590820,7735000
2015-08-14,7015.799805,7120.000000,7001.149902,7112.500000,7112.490723,7683800
2015-08-17,7125.500000,7125.500000,7048.450195,7098.700195,7098.690918,6741500
2015-08-18,7126.350098,7147.950195,7076.500000,7106.399902,7106.390625,6486600
2015-08-19,7108.299805,7148.950195,7079.549805,7125.850098,7125.840820,7226000
2015-08-20,7111.850098,7130.299805,7010.700195,7016.950195,7016.940918,8655800
2015-08-21,6955.899902,6973.899902,6889.000000,6961.000000,6960.990723,7604300
2015-08-24,6753.450195,6753.450195,6468.049805,6493.850098,6493.841797,11471100
2015-08-25,6567.549805,6601.299805,6352.899902,6569.850098,6569.841309,12477900
2015-08-26,6560.149902,6621.299805,6487.000000,6513.350098,6513.341797,8140600
2015-08-27,6622.450195,6667.049805,6583.100098,6657.250000,6657.241211,10254000
2015-08-28,6738.799805,6772.750000,6666.649902,6694.450195,6694.441406,7494900
2015-08-31,6700.100098,6730.049805,6649.649902,6669.350098,6669.341309,7030900
2015-09-01,6617.000000,6642.399902,6490.200195,6522.250000,6522.241211,6512500
2015-09-02,6577.649902,6577.649902,6464.500000,6475.649902,6475.641602,6579000
2015-09-03,6523.450195,6580.750000,6515.450195,6560.049805,6560.041016,6200100
2015-09-04,6548.450195,6548.450195,6392.850098,6421.049805,6421.041504,7662000
2015-09-07,6444.799805,6458.600098,6316.700195,6323.399902,6323.391602,5414700
2015-09-08,6344.850098,6436.100098,6286.700195,6407.000000,6406.991699,6689700
2015-09-09,6501.750000,6545.000000,6480.899902,6522.299805,6522.291016,7352500
2015-09-10,6447.399902,6526.000000,6403.950195,6504.500000,6504.491699,6065100
2015-09-11,6544.700195,6566.250000,6491.649902,6511.549805,6511.541504,6128100
2015-09-14,6536.200195,6586.649902,6504.399902,6582.700195,6582.691406,5606200
2015-09-15,6583.649902,6595.299805,6523.850098,6543.250000,6543.241211,5164600
2015-09-16,6589.700195,6590.149902,6549.200195,6571.600098,6571.591309,4989100
2015-09-18,6628.149902,6694.600098,6626.250000,6636.950195,6636.941406,8885300
2015-09-21,6586.799805,6654.500000,6586.149902,6647.149902,6647.141113,7446700
2015-09-22,6680.299805,6686.600098,6512.799805,6528.549805,6528.541016,7167900
2015-09-23,6468.149902,6576.600098,6457.250000,6553.899902,6553.891113,7107000
2015-09-24,6553.500000,6592.549805,6529.399902,6573.899902,6573.891113,7994500
2015-09-28,6595.350098,6595.350098,6519.350098,6524.250000,6524.241211,5700900
2015-09-29,6465.100098,6605.899902,6434.500000,6552.350098,6552.341309,8538000
2015-09-30,6614.000000,6651.649902,6585.899902,6646.100098,6646.091309,7059300
2015-10-01,6685.649902,6694.100098,6640.799805,6654.500000,6654.491211,6323000
2015-10-05,6700.799805,6794.350098,6700.799805,6789.100098,6789.091309,7003400
2015-10-06,6835.950195,6835.950195,6778.850098,6818.649902,6818.641113,7896100
2015-10-07,6817.649902,6845.200195,6807.600098,6835.799805,6835.791016,9662700
2015-10-08,6850.399902,6850.399902,6776.100098,6793.799805,6793.791016,7542800
2015-10-09,6840.100098,6869.700195,6795.700195,6829.399902,6829.391113,7679400
2015-10-12,6861.399902,6868.399902,6788.899902,6802.299805,6802.291016,7530400
2015-10-13,6794.549805,6809.899902,6762.500000,6797.549805,6797.541016,6668100
2015-10-14,6782.500000,6810.450195,6780.700195,6786.049805,6786.041016,6813400
2015-10-15,6810.750000,6842.399902,6810.750000,6834.049805,6834.041016,7011700
2015-10-16,6850.549805,6874.899902,6813.250000,6870.850098,6870.841309,6291000
2015-10-19,6891.049805,6911.500000,6876.000000,6907.700195,6907.690918,6268700
2015-10-20,6916.950195,6931.799805,6881.750000,6907.100098,6907.090820,7901400
2015-10-21,6908.799805,6931.950195,6867.399902,6895.750000,6895.740723,7616000
2015-10-23,6944.100098,6952.000000,6904.850098,6913.049805,6913.040527,6368900
2015-10-26,6943.549805,6943.549805,6875.649902,6882.600098,6882.591309,5706200
2015-10-27,6863.000000,6874.399902,6855.600098,6870.350098,6870.341309,5979000
2015-10-28,6843.549805,6859.600098,6798.149902,6828.149902,6828.141113,6820000
2015-10-29,6833.100098,6833.100098,6777.649902,6784.850098,6784.841309,8774500
2015-10-30,6796.049805,6815.799805,6733.850098,6750.950195,6750.941406,7687100
2015-11-02,6747.399902,6747.649902,6695.399902,6740.899902,6740.891113,6509200
2015-11-03,6771.950195,6781.600098,6733.500000,6755.149902,6755.141113,6163600
2015-11-04,6790.100098,6796.350098,6733.549805,6741.200195,6741.191406,5713300
2015-11-05,6734.799805,6734.799805,6654.100098,6661.700195,6661.691406,5866200
2015-11-06,6663.399902,6693.000000,6629.149902,6650.100098,6650.091309,6444300
2015-11-09,6516.200195,6657.399902,6500.950195,6641.399902,6641.391113,6812100
2015-11-10,6618.000000,6624.700195,6528.950195,6536.450195,6536.441406,6530800
2015-11-13,6540.250000,6540.500000,6500.750000,6526.600098,6526.591309,5741500
2015-11-16,6506.600098,6573.500000,6487.450195,6551.450195,6551.441406,6215600
2015-11-17,6586.399902,6595.299805,6547.700195,6580.799805,6580.791016,6680300
2015-11-18,6574.799805,6591.600098,6502.649902,6507.549805,6507.541504,7519000
2015-11-19,6551.350098,6601.899902,6537.600098,6594.549805,6594.541016,5809500
2015-11-20,6599.000000,6649.750000,6586.700195,6615.649902,6615.641113,6818100
2015-11-23,6630.299805,6639.399902,6599.450195,6615.500000,6615.491211,5018100
2015-11-24,6610.149902,6636.250000,6602.000000,6609.100098,6609.091309,6413000
2015-11-26,6618.500000,6653.950195,6618.500000,6644.899902,6644.891113,9417500
2015-11-27,6667.899902,6696.850098,6646.450195,6686.899902,6686.891113,7918700
2015-11-30,6686.549805,6706.850098,6679.450195,6686.100098,6686.091309,10666800
2015-12-01,6707.549805,6721.149902,6694.700195,6712.500000,6712.491211,7819500
2015-12-02,6731.350098,6731.350098,6680.600098,6699.799805,6699.791016,6682100
2015-12-03,6680.000000,6685.799805,6641.549805,6649.500000,6649.491211,7594100
2015-12-04,6612.799805,6618.100098,6581.899902,6584.899902,6584.891113,8030900
2015-12-07,6615.250000,6622.500000,6566.000000,6576.850098,6576.841309,6058300
2015-12-08,6556.600098,6582.899902,6504.600098,6515.149902,6515.141602,6563500
2015-12-09,6510.000000,6511.950195,6420.950195,6425.350098,6425.341797,6700100
2015-12-10,6451.700195,6488.450195,6420.850098,6484.250000,6484.241699,6839200
2015-12-11,6499.299805,6499.299805,6399.950195,6425.450195,6425.441895,6630400
2015-12-14,6389.700195,6467.200195,6386.450195,6457.600098,6457.591797,5772400
2015-12-15,6467.100098,6504.299805,6446.850098,6501.750000,6501.741699,5042900
2015-12-16,6524.899902,6562.750000,6518.200195,6535.450195,6535.441406,6257300
2015-12-17,6565.600098,6626.600098,6538.200195,6621.750000,6621.741211,7147900
2015-12-18,6611.350098,6620.850098,6565.549805,6570.799805,6570.791016,7067000
2015-12-21,6563.649902,6630.700195,6562.000000,6628.049805,6628.041016,5632400
2015-12-22,6629.750000,6644.799805,6590.799805,6595.850098,6595.841309,6242500
